state,county,region,metro,population,income_per_cap,unemployment,land_area
Wisconsin,Chippewa,North Central,Metro,63209,25651,5.1,1008.37
Wisconsin,Clark,North Central,Nonmetro,34518,21699,4.8,1209.82
Wisconsin,Columbia,North Central,Metro,56607,28967,5.8,765.53
Wisconsin,Crawford,North Central,Nonmetro,16483,23020,6.5,570.66
Wisconsin,Dane,North Central,Metro,510198,34562,4.9,1197.24
Wisconsin,Dodge,North Central,Nonmetro,88547,25372,6,875.63
Wisconsin,Door,North Central,Nonmetro,27731,30920,6.2,481.98
Wisconsin,Douglas,North Central,Metro,43799,25191,7,1304.14
Wisconsin,Dunn,North Central,Nonmetro,44159,24098,6.1,850.11
Wisconsin,Eau Claire,North Central,Metro,101281,26034,5.8,637.98
Wisconsin,Florence,North Central,Nonmetro,4476,25142,7.2,488.2
Wisconsin,Fond du Lac,North Central,Metro,101920,27474,5.3,719.55
Wisconsin,Forest,North Central,Nonmetro,9150,21623,10.1,1014.07
Wisconsin,Grant,North Central,Nonmetro,51489,22937,4.6,1146.85
Wisconsin,Green,North Central,Metro,37044,28187,3.5,583.96
Wisconsin,Green Lake,North Central,Nonmetro,18966,25466,5.7,349.44
Wisconsin,Iowa,North Central,Metro,23769,27664,4.7,762.58
Wisconsin,Iron,North Central,Nonmetro,5907,25435,7,758.17
Wisconsin,Jackson,North Central,Nonmetro,20543,23299,5.6,987.72
Wisconsin,Jefferson,North Central,Nonmetro,84345,26935,5.5,556.47
Wisconsin,Juneau,North Central,Nonmetro,26494,22363,7.1,766.93
Wisconsin,Kenosha,North Central,Metro,167738,26514,9.7,271.99
Wisconsin,Kewaunee,North Central,Metro,20483,26655,4.7,342.52
Wisconsin,La Crosse,North Central,Metro,117048,27550,5.4,451.69
Wisconsin,Lafayette,North Central,Nonmetro,16835,25258,3.6,633.59
Wisconsin,Langlade,North Central,Nonmetro,19551,23857,8.2,870.64
Wisconsin,Lincoln,North Central,Nonmetro,28286,25856,6.1,878.97
Wisconsin,Manitowoc,North Central,Nonmetro,80521,26096,5.7,589.08
Wisconsin,Marathon,North Central,Metro,135177,28457,5.7,1544.98
Wisconsin,Marinette,North Central,Nonmetro,41287,24450,7.5,1399.35
Wisconsin,Marquette,North Central,Nonmetro,15140,24054,7.6,455.6
Wisconsin,Menominee,North Central,Nonmetro,4451,14482,14.8,357.61
Wisconsin,Milwaukee,North Central,Metro,955939,24984,9.3,241.4
Wisconsin,Monroe,North Central,Nonmetro,45274,23709,6.5,900.78
Wisconsin,Oconto,North Central,Metro,37476,26914,5.5,997.99
Wisconsin,Oneida,North Central,Nonmetro,35653,26432,6.3,1112.97
Wisconsin,Outagamie,North Central,Metro,180430,28679,3.9,637.52
Wisconsin,Ozaukee,North Central,Metro,87273,43543,4.5,233.08
Wisconsin,Pepin,North Central,Nonmetro,7372,24951,4.6,231.98
Wisconsin,Pierce,North Central,Metro,40799,29068,3.6,573.75
Wisconsin,Polk,North Central,Nonmetro,43572,26450,6.8,913.96
Wisconsin,Portage,North Central,Nonmetro,70432,26071,7.2,800.68
Wisconsin,Price,North Central,Nonmetro,13800,25055,4.6,1254.38
Wisconsin,Racine,North Central,Metro,194895,27895,8.4,332.5
Wisconsin,Richland,North Central,Nonmetro,17746,23765,4.8,586.15
Wisconsin,Rock,North Central,Metro,160727,25219,8.5,718.14
Wisconsin,Rusk,North Central,Nonmetro,14357,21975,5.9,913.59
Wisconsin,St. Croix,North Central,Metro,86118,32955,4.6,722.33
Wisconsin,Sauk,North Central,Nonmetro,62992,26335,5.5,830.9
Wisconsin,Sawyer,North Central,Nonmetro,16483,25284,9.8,1257.31
Wisconsin,Shawano,North Central,Nonmetro,41563,24638,5.4,893.06
Wisconsin,Sheboygan,North Central,Metro,115226,27034,5.8,511.27
Wisconsin,Taylor,North Central,Nonmetro,20569,24300,5.5,974.88
Wisconsin,Trempealeau,North Central,Nonmetro,29412,25502,3.6,732.97
Wisconsin,Vernon,North Central,Nonmetro,30279,23985,4,791.58
Wisconsin,Vilas,North Central,Nonmetro,21355,26304,8,856.6
Wisconsin,Walworth,North Central,Nonmetro,103039,27410,7.2,555.13
Wisconsin,Washburn,North Central,Nonmetro,15700,25575,6.6,797.11
Wisconsin,Washington,North Central,Metro,132921,33744,4.5,430.7
Wisconsin,Waukesha,North Central,Metro,393873,38684,4.2,549.57
Wisconsin,Waupaca,North Central,Nonmetro,52125,27257,5.7,747.71
Wisconsin,Waushara,North Central,Nonmetro,24321,23977,7.2,626.15
Wisconsin,Winnebago,North Central,Metro,169004,27770,4.7,434.49
Wisconsin,Wood,North Central,Nonmetro,74012,26516,6.6,793.12
Wyoming,Albany,West,Nonmetro,37565,24946,4.7,4273.84
Wyoming,Big Horn,West,Nonmetro,11895,23812,4.4,3137.1
Wyoming,Campbell,West,Nonmetro,48013,33925,4,4802.71
Wyoming,Carbon,West,Nonmetro,15739,26706,4.3,7897.58
Wyoming,Converse,West,Nonmetro,14101,30249,5.1,4254.88
Wyoming,Crook,West,Nonmetro,7229,32083,4.1,2854.41
Wyoming,Fremont,West,Nonmetro,40755,25293,7.8,9183.81
Wyoming,Goshen,West,Nonmetro,13544,25105,6.8,2225.39
Wyoming,Hot Springs,West,Nonmetro,4809,27259,3.3,2004.09
Wyoming,Johnson,West,Nonmetro,8600,30144,3.6,4154.15
Wyoming,Laramie,West,Metro,95431,30047,5,2685.91
Wyoming,Lincoln,West,Nonmetro,18316,29915,6.4,4076.13
Wyoming,Natrona,West,Metro,80011,30783,5.1,5340.35
Wyoming,Niobrara,West,Nonmetro,2516,25272,1.6,2626.04
Wyoming,Park,West,Nonmetro,28985,29411,3.8,6942.08
Wyoming,Platte,West,Nonmetro,8750,25899,2.4,2084.21
Wyoming,Sheridan,West,Nonmetro,29738,29892,3.4,2523.99
Wyoming,Sublette,West,Nonmetro,10117,33193,5.4,4886.54
Wyoming,Sweetwater,West,Nonmetro,44772,30568,5.4,10426.65
Wyoming,Teton,West,Nonmetro,22311,44231,2.6,3995.38
Wyoming,Uinta,West,Nonmetro,20930,25772,4.4,2081.26
Wyoming,Washakie,West,Nonmetro,8400,27394,6.8,2238.55
Wyoming,Weston,West,Nonmetro,7152,30245,5.2,2398.09
